ID,tree position,row,Cultivar number ,Site,block,Cultivar,planting date,A1,B1,C1,D1,E1,A2,B2,C2,D2,E2,A3,B3,C3,D3,E3,A4,B4,C4,D4,E4,Heath,comments
S1-7 (GD)-111,111,5,7 (GD),Scripps,1,Golden Delicious,April,0,0,0,0,0,0,3,7,0,0,0,4,3,2,0,0,8,41,4,0,1,almost dead
S1-7 (GD)-112,112,5,7 (GD),Scripps,1,Golden Delicious,April,0,0,0,0,0,0,3,10,0,0,0,4,5,2,0,0,6,22,19,0,1,almost dead
S1-7 (GD)-113,113,5,7 (GD),Scripps,1,Golden Delicious,April,0,0,0,0,0,0,3,7,2,0,0,4,8,2,1,0,5,10,25,0,1,almost dead
S1-7 (GD)-114,114,5,7 (GD),Scripps,1,Golden Delicious,April,0,0,0,0,0,0,3,10,3,0,0,7,10,4,1,0,5,15,14,0,1,almost dead
S1-7 (GD)-115,115,5,7 (GD),Scripps,1,Golden Delicious,Dec,0,0,0,0,0,0,2,6,1,0,0,8,9,1,0,0,10,18,19,0,1,almost dead
S1-7 (GD)-116,116,5,7 (GD),Scripps,1,Golden Delicious,Dec,0,0,0,0,0,0,0,2,1,0,0,0,4,1,0,0,5,13,11,0,1,almost dead
S1-7 (GD)-117,117,5,7 (GD),Scripps,1,Golden Delicious,Dec,0,0,0,0,0,0,2,6,2,0,0,2,7,0,0,0,7,21,2,0,1,almost dead
S1-7 (GD)-118,118,5,7 (GD),Scripps,1,Golden Delicious,Dec,0,0,1,0,0,0,2,4,0,1,0,2,3,3,0,0,5,11,3,0,1,almost dead
S1-7 (GD)-119,119,5,7 (GD),Scripps,1,Golden Delicious,Dec,0,0,0,0,0,0,0,4,0,0,0,2,3,1,0,0,8,11,7,0,1,almost dead
S1-7 (GD)-120,120,5,7 (GD),Scripps,1,Golden Delicious,Dec,0,0,0,0,0,0,3,2,0,0,0,3,3,0,0,0,8,12,6,0,1,almost dead
S1-5-121,121,5,5,Scripps,1,Braeburn,April,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,4,9,3,0,1,almost dead
S1-5-122,122,5,5,Scripps,1,Braeburn,April,0,0,0,0,0,0,1,3,0,0,0,2,5,1,0,0,4,9,8,0,1,almost dead
S1-5-123,123,5,5,Scripps,1,Braeburn,April,0,0,0,0,0,0,0,6,0,0,0,1,3,0,0,0,8,7,3,0,1,almost dead
S1-5-124,124,5,5,Scripps,1,Braeburn,April,0,0,0,0,0,0,1,4,0,0,0,1,6,0,0,0,9,18,10,0,1,almost dead
S1-5-125,125,5,5,Scripps,1,Braeburn,April,0,0,0,0,0,0,0,7,0,0,0,1,4,0,0,0,2,19,12,0,1,almost dead
S1-5-126,126,5,5,Scripps,1,Braeburn,April,0,0,0,0,0,0,0,3,0,0,0,2,5,0,0,0,3,15,16,0,1,almost dead
S1-5-127,127,5,5,Scripps,1,Braeburn,Dec,0,0,0,0,0,0,3,6,0,0,0,5,4,1,0,0,7,9,6,0,1,almost dead
S1-5-128,128,5,5,Scripps,1,Braeburn,Dec,0,1,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,2,1,1,1,almost dead
S1-5-129,129,5,5,Scripps,1,Braeburn,Dec,0,0,0,0,0,0,1,6,0,0,0,5,6,3,0,0,7,12,3,0,1,almost dead
S1-5-130,130,5,5,Scripps,1,Braeburn,Dec,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,4,13,5,1,1,almost dead
S1-5-131,131,5,5,Scripps,1,Braeburn,Dec,0,0,0,0,0,0,1,4,0,0,0,1,3,0,0,0,6,19,5,0,1,almost dead
S1-5-132,132,5,5,Scripps,1,Braeburn,Dec,0,0,0,0,0,0,0,6,0,0,0,4,8,0,0,0,5,25,11,0,1,almost dead
S1-4-133,133,5,4,Scripps,1,Gala,April,0,0,0,0,0,0,6,12,0,0,0,7,5,0,0,0,15,14,0,0,1,almost dead
S1-4-134,134,5,4,Scripps,1,Gala,April,0,0,0,0,0,0,1,10,1,0,0,7,8,0,0,0,11,22,5,0,1,almost dead
S1-4-135,135,5,4,Scripps,1,Gala,April,0,0,0,0,0,0,2,9,1,0,0,6,12,1,0,0,12,10,3,0,1,almost dead
S1-4-136,136,5,4,Scripps,1,Gala,April,0,0,0,0,0,0,3,12,3,0,0,7,9,12,1,0,12,18,1,0,1,almost dead
S1-4-137,137,5,4,Scripps,1,Gala,April,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2,2,1,0,1,almost dead
S1-4-138,138,5,4,Scripps,1,Gala,April,0,0,0,0,0,0,2,8,0,0,0,9,6,2,0,0,11,10,2,0,1,almost dead
S1-4-139,139,5,4,Scripps,1,Gala,Dec,0,0,0,0,0,0,4,2,0,0,0,5,6,1,0,0,10,12,0,0,1,almost dead
S1-4-140,140,5,4,Scripps,1,Gala,Dec,0,0,0,0,0,0,1,8,2,0,0,7,5,1,0,0,9,14,10,0,1,almost dead
S1-4-141,141,5,4,Scripps,1,Gala,Dec,0,0,0,0,0,0,3,3,4,0,0,6,6,4,0,0,6,15,3,0,1,almost dead
S1-4-142,142,5,4,Scripps,1,Gala,Dec,0,0,0,0,0,0,1,7,1,0,0,8,6,0,0,0,7,12,0,0,1,almost dead
S1-4-143,143,5,4,Scripps,1,Gala,Dec,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,5,3,0,0,1,almost dead
S1-4-144,144,5,4,Scripps,1,Gala,Dec,0,0,0,0,0,0,4,4,0,0,1,4,5,0,0,0,11,11,5,0,1,almost dead
S1-3-145,145,5,3,Scripps,1,Grenadier,April,0,0,0,0,0,0,1,1,1,0,0,4,4,0,0,0,6,10,0,0,1,almost dead
S1-3-146,146,5,3,Scripps,1,Grenadier,April,0,0,0,0,0,0,1,3,1,0,0,3,4,2,1,0,4,18,9,0,1,almost dead
S1-3-147,147,5,3,Scripps,1,Grenadier,April,0,0,0,0,0,0,1,7,0,0,0,2,9,0,0,0,4,15,5,0,1,almost dead
S1-3-148,148,5,3,Scripps,1,Grenadier,April,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,3,6,9,0,1,almost dead
S1-3-149,149,5,3,Scripps,1,Grenadier,April,0,0,0,0,0,0,2,3,1,0,0,3,7,1,0,0,4,8,2,0,1,almost dead
S1-3-150,150,5,3,Scripps,1,Grenadier,April,0,0,0,0,0,0,1,6,0,0,0,6,6,4,0,0,6,11,0,0,1,almost dead
S1-3-151,151,5,3,Scripps,1,Grenadier,Dec,0,0,0,0,0,0,1,5,4,0,0,6,8,5,1,0,6,17,14,4,1,almost dead
S1-3-152,152,5,3,Scripps,1,Grenadier,Dec,0,0,0,0,0,0,2,6,3,2,0,2,12,2,0,0,4,17,9,0,1,almost dead
S1-3-153,153,5,3,Scripps,1,Grenadier,Dec,0,0,0,0,0,0,1,2,1,0,0,4,5,2,0,0,5,8,18,0,1,almost dead
S1-3-154,154,5,3,Scripps,1,Grenadier,Dec,0,0,0,0,0,0,2,2,3,0,0,1,7,0,0,0,5,13,2,0,1,almost dead
S1-3-155,155,5,3,Scripps,1,Grenadier,Dec,0,0,0,0,0,0,1,3,0,0,0,3,15,5,0,0,9,14,15,0,1,almost dead
S1-3-156,156,5,3,Scripps,1,Grenadier,Dec,0,0,0,0,0,0,0,1,2,0,0,4,8,4,0,0,6,11,14,0,1,almost dead
S1-6-157,157,5,6,Scripps,1,Jazz,April,0,0,0,0,0,0,0,2,0,0,0,6,8,1,0,0,9,21,4,0,1,almost dead
S1-6-158,158,5,6,Scripps,1,Jazz,April,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,0,3,20,6,0,1,almost dead
S1-6-159,159,5,6,Scripps,1,Jazz,April,0,0,0,0,0,0,5,5,0,0,0,6,5,4,0,0,7,25,0,0,1,almost dead
S1-6-160,160,5,6,Scripps,1,Jazz,April,0,0,0,0,0,0,4,6,2,0,0,11,13,7,0,0,7,49,13,4,1,almost dead
S1-6-161,161,5,6,Scripps,1,Jazz,April,0,0,0,0,0,0,5,7,3,0,0,11,6,2,0,0,8,12,4,0,1,almost dead
S1-6-162,162,5,6,Scripps,1,Jazz,April,0,0,0,0,0,0,2,5,0,0,0,6,7,3,0,0,6,17,5,0,1,almost dead
S1-6-163,163,5,6,Scripps,1,Jazz,Dec,0,0,0,0,0,0,1,9,2,0,0,4,8,4,0,0,9,19,14,0,1,almost dead
S1-6-164,164,5,6,Scripps,1,Jazz,Dec,0,0,0,0,0,0,4,4,2,0,0,14,9,1,0,0,10,8,0,0,1,almost dead
S1-6-165,165,5,6,Scripps,1,Jazz,Dec,0,0,0,0,0,0,4,3,2,0,0,13,8,1,0,0,12,20,2,0,1,almost dead
S1-6-166,166,5,6,Scripps,1,Jazz,Dec,0,0,0,0,0,0,6,6,0,0,0,13,21,3,0,0,10,22,5,0,1,almost dead
S1-6-167,167,5,6,Scripps,1,Jazz,Dec,0,0,0,0,0,0,2,8,0,0,0,5,11,4,0,0,4,15,1,0,1,almost dead
S1-6-168,168,17,6,Scripps,1,Jazz,Dec,0,0,0,0,0,0,2,9,4,0,0,5,7,6,1,0,4,13,17,0,1,almost dead
S2-4-1,1,17,4,Scripps,2,Gala,April,0,0,0,0,0,0,1,2,2,0,0,1,5,3,0,0,10,52,31,0,2,dead
S2-4-2,2,17,4,Scripps,2,Gala,April,0,1,0,0,0,0,2,1,0,0,0,2,2,1,0,0,18,21,18,0,2,dead
S2-4-3,3,17,4,Scripps,2,Gala,April,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,9,33,20,0,2,dead
S2-4-4,4,17,4,Scripps,2,Gala,April,0,0,0,0,0,0,1,1,1,0,0,2,4,0,0,0,12,19,16,3,2,dead
S2-4-5,5,17,4,Scripps,2,Gala,April,0,0,0,0,0,0,1,3,2,0,0,1,4,2,0,0,11,24,23,0,2,dead
S2-4-6,6,17,4,Scripps,2,Gala,April,0,0,0,0,0,0,1,3,1,0,0,1,3,1,0,0,8,30,29,5,2,dead
S2-4-7,7,17,4,Scripps,2,Gala,Dec,0,0,0,0,0,0,1,4,0,0,0,5,6,0,0,0,6,26,7,0,2,dead
S2-4-8,8,17,4,Scripps,2,Gala,Dec,0,0,0,0,0,0,1,3,0,0,0,3,2,0,0,0,5,5,2,0,2,dead
S2-4-9,9,17,4,Scripps,2,Gala,Dec,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7,1,0,2,dead
S2-4-10,10,17,4,Scripps,2,Gala,Dec,0,0,5,0,0,0,3,1,0,0,0,4,8,3,0,0,4,15,6,0,2,dead
S2-4-11,11,17,4,Scripps,2,Gala,Dec,0,0,1,0,0,0,1,1,2,0,0,1,0,1,0,0,3,8,8,0,2,dead
S2-4-12,12,17,4,Scripps,2,Gala,Dec,0,1,0,1,0,0,2,9,3,0,0,5,13,4,0,0,8,10,1,0,2,dead
S2-8-13,13,17,8,Scripps,2,Rubens,April,0,2,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,dead
S2-8-14,14,17,8,Scripps,2,Rubens,April,0,0,0,0,0,0,1,7,5,0,0,4,9,3,0,0,10,18,7,1,2,dead
S2-8-15,15,17,8,Scripps,2,Rubens,April,0,0,0,0,0,0,5,11,3,0,0,6,12,2,0,0,7,21,6,0,2,dead
S2-8-16,16,17,8,Scripps,2,Rubens,April,0,0,0,0,0,0,2,2,5,0,0,3,11,2,0,0,4,20,18,5,2,dead
S2-8-17,17,17,8,Scripps,2,Rubens,April,0,0,0,0,0,0,2,5,0,0,0,2,0,0,0,0,8,20,18,0,2,dead
S2-8-18,18,17,8,Scripps,2,Rubens,April,0,0,0,0,0,0,1,2,0,0,0,1,2,1,0,0,9,26,8,0,2,dead
S2-8-19,19,17,8,Scripps,2,Rubens,Dec,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,5,10,6,0,2,dead
S2-8-20,20,17,8,Scripps,2,Rubens,Dec,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,11,37,31,6,2,dead
S2-8-21,21,17,8,Scripps,2,Rubens,Dec,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,9,24,16,0,2,dead
S2-8-22,22,17,8,Scripps,2,Rubens,Dec,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,6,12,5,2,2,dead
S2-8-23,23,17,8,Scripps,2,Rubens,Dec,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,9,24,9,0,2,dead
S2-8-24,24,17,8,Scripps,2,Rubens,Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,aphids
S2-6-25,25,17,6,Scripps,2,Jazz,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aphids
S2-6-26,26,17,6,Scripps,2,Jazz,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,aphids
S2-6-27,27,17,6,Scripps,2,Jazz,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,aphids
S2-6-28,28,17,6,Scripps,2,Jazz,April,0,0,0,0,0,0,2,1,0,0,0,5,3,0,0,0,12,20,14,1,1,almost dead
S2-6-29,29,17,6,Scripps,2,Jazz,April,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,15,21,10,0,1,almost dead
S2-6-30,30,17,6,Scripps,2,Jazz,April,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,13,21,7,0,1,almost dead
S2-6-31,31,17,6,Scripps,2,Jazz,Dec,0,0,0,0,0,0,1,1,0,0,0,2,3,0,0,0,6,24,13,0,1,almost dead
S2-6-32,32,17,6,Scripps,2,Jazz,Dec,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,23,37,3,1,almost dead
S2-6-33,33,17,6,Scripps,2,Jazz,Dec,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,28,3,0,1,almost dead
S2-6-34,34,17,6,Scripps,2,Jazz,Dec,0,0,0,0,0,0,1,8,0,0,0,4,4,0,0,0,18,31,13,0,1,almost dead
S2-6-35,35,17,6,Scripps,2,Jazz,Dec,0,0,0,0,0,0,2,7,0,0,0,3,5,2,0,0,9,22,22,2,1,almost dead
S2-6-36,36,17,6,Scripps,2,Jazz,Dec,0,0,0,0,0,0,5,4,1,0,0,6,6,0,0,0,10,29,9,0,1,almost dead
S2-3-37,37,17,3,Scripps,2,Grenadier,April,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,12,27,5,0,1,almost dead
S2-3-38,38,17,3,Scripps,2,Grenadier,April,0,0,0,0,0,0,3,12,0,0,0,3,7,0,0,0,9,21,4,0,1,almost dead
S2-3-39,39,17,3,Scripps,2,Grenadier,April,0,0,0,0,0,0,3,3,1,0,0,3,3,0,0,0,6,11,2,0,1,almost dead
S2-3-40,40,17,3,Scripps,2,Grenadier,April,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,4,13,0,0,1,almost dead
S2-3-41,41,17,3,Scripps,2,Grenadier,April,0,0,0,0,0,0,4,10,0,0,0,6,7,0,0,0,14,31,0,0,1,almost dead
S2-3-42,42,17,3,Scripps,2,Grenadier,April,0,0,0,0,0,0,2,6,0,0,0,3,3,0,0,0,14,29,6,0,1,almost dead
S2-3-43,43,17,3,Scripps,2,Grenadier,Dec,0,0,0,0,0,0,3,7,0,0,0,8,5,0,0,0,13,41,11,0,1,almost dead
S2-3-44,44,17,3,Scripps,2,Grenadier,Dec,0,0,0,0,0,0,4,5,0,0,0,4,2,0,0,0,12,34,9,0,1,almost dead
S2-3-45,45,17,3,Scripps,2,Grenadier,Dec,0,0,0,0,0,0,0,2,0,0,0,3,5,1,0,0,11,30,7,0,1,almost dead
S2-3-46,46,17,3,Scripps,2,Grenadier,Dec,0,0,0,0,0,0,2,17,0,0,0,7,5,1,0,0,12,41,14,0,1,almost dead
S2-3-47,47,17,3,Scripps,2,Grenadier,Dec,0,0,0,0,0,0,3,12,0,0,0,7,14,2,0,0,7,32,29,0,1,almost dead
S2-3-48,48,17,3,Scripps,2,Grenadier,Dec,0,0,0,0,0,0,2,15,0,0,0,4,9,0,0,0,8,31,18,0,1,almost dead
S2-2-49,49,17,2,Scripps,2,Golden Delicious,April,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,1,almost dead
S2-2-50,50,17,2,Scripps,2,Golden Delicious,April,0,0,0,0,0,0,2,1,0,0,0,3,6,1,0,0,14,33,37,2,1,almost dead
S2-2-51,51,17,2,Scripps,2,Golden Delicious,April,0,0,0,0,0,0,2,5,0,0,0,2,2,1,0,0,7,29,7,0,1,almost dead
S2-2-52,52,17,2,Scripps,2,Golden Delicious,April,0,0,0,0,0,0,2,2,0,0,0,2,2,1,0,0,10,30,13,0,1,almost dead
S2-2-53,53,17,2,Scripps,2,Golden Delicious,April,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,9,15,13,0,1,almost dead
S2-2-54,54,17,2,Scripps,2,Golden Delicious,April,0,0,0,0,0,0,4,2,0,0,0,3,2,0,0,0,15,23,16,0,1,almost dead
S2-2-55,55,17,2,Scripps,2,Golden Delicious,Dec,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,31,13,0,1,almost dead
S2-2-56,56,17,2,Scripps,2,Golden Delicious,Dec,0,1,0,0,0,2,2,2,0,0,2,4,2,0,0,6,5,24,18,0,1,almost dead
S2-2-57,57,17,2,Scripps,2,Golden Delicious,Dec,0,0,0,0,0,0,0,1,2,0,0,0,4,1,0,0,5,18,5,0,1,almost dead
S2-2-58,58,17,2,Scripps,2,Golden Delicious,Dec,0,0,0,0,0,0,2,11,0,0,0,3,8,0,0,0,4,8,0,0,1,almost dead
S2-2-59,59,17,2,Scripps,2,Golden Delicious,Dec,0,0,0,0,0,0,1,8,0,0,0,4,6,1,0,0,10,14,3,0,1,almost dead
S2-2-60,60,17,2,Scripps,2,Golden Delicious,Dec,0,0,0,0,0,0,1,10,2,0,0,3,10,1,0,0,7,11,8,0,1,almost dead
S2-5-61,61,17,5,Scripps,2,Braeburn,April,0,0,0,0,0,0,2,8,0,0,0,4,4,0,0,0,6,15,16,0,1,almost dead
S2-5-62,62,17,5,Scripps,2,Braeburn,April,0,0,0,0,0,0,5,12,1,0,0,3,11,0,0,0,6,17,6,0,1,almost dead
S2-5-63,63,17,5,Scripps,2,Braeburn,April,0,0,0,0,0,0,3,10,0,0,0,3,4,1,0,0,8,17,11,0,1,almost dead
S2-5-64,64,17,5,Scripps,2,Braeburn,April,0,0,0,0,0,0,3,5,2,0,0,3,4,1,0,0,4,11,8,0,1,almost dead
S2-5-65,65,17,5,Scripps,2,Braeburn,April,0,0,0,0,0,0,0,8,10,0,0,1,5,0,0,0,7,12,5,0,1,almost dead
S2-5-66,66,17,5,Scripps,2,Braeburn,April,0,0,0,0,0,0,1,6,0,0,0,1,2,0,0,0,7,10,1,0,1,almost dead
S2-5-67,67,17,5,Scripps,2,Braeburn,Dec,0,0,0,0,0,0,2,13,0,0,0,5,7,0,0,0,5,7,6,0,1,almost dead
S2-5-68,68,17,5,Scripps,2,Braeburn,Dec,0,0,0,0,0,0,2,14,2,0,0,2,9,2,0,0,6,17,4,0,1,almost dead
S2-5-69,69,17,5,Scripps,2,Braeburn,Dec,0,0,0,0,0,0,6,14,0,0,0,7,11,0,0,0,8,16,2,0,1,almost dead
S2-5-70,70,17,5,Scripps,2,Braeburn,Dec,0,0,0,0,0,0,3,9,0,0,0,7,9,0,0,0,12,14,4,0,1,almost dead
S2-5-71,71,17,5,Scripps,2,Braeburn,Dec,0,0,0,0,0,0,4,12,1,0,0,4,8,2,0,0,18,5,4,0,1,almost dead
S2-5-72,72,17,5,Scripps,2,Braeburn,Dec,0,0,0,0,0,0,6,18,0,0,0,4,11,0,0,0,3,10,3,0,1,almost dead
S2-7 (GD)-73,73,17,7 (GD),Scripps,2,Golden Delicious,April,0,0,0,0,0,0,5,12,0,0,0,6,7,1,0,1,8,11,2,0,1,almost dead
S2-7-74,74,17,7,Scripps,2,Kanzi,April,0,0,0,0,0,0,3,13,11,0,0,4,8,1,0,0,8,10,2,0,1,almost dead
S2-7-75,75,17,7,Scripps,2,Kanzi,April,0,0,0,0,0,0,3,14,3,0,0,4,14,1,0,0,4,9,2,0,1,almost dead
S2-7-76,76,17,7,Scripps,2,Kanzi,April,0,0,0,0,0,0,1,7,1,0,0,2,3,0,0,0,4,8,6,0,1,almost dead
S2-7-77,77,17,7,Scripps,2,Kanzi,April,0,1,0,0,0,0,1,5,0,0,0,4,6,1,0,0,5,14,2,0,1,almost dead
S2-7-78,78,17,7,Scripps,2,Kanzi,April,0,0,0,0,0,0,1,10,0,0,0,4,7,0,0,0,6,12,10,0,1,almost dead
S2-7-79,79,17,7,Scripps,2,Kanzi,Dec,0,0,0,0,0,0,3,7,2,0,0,4,6,2,0,0,7,12,4,1,1,almost dead
S2-7-80,80,17,7,Scripps,2,Kanzi,Dec,0,0,0,0,0,0,1,8,0,0,0,4,8,2,0,0,8,9,7,0,1,almost dead
S2-7-81,81,17,7,Scripps,2,Kanzi,Dec,0,0,0,0,0,0,2,8,0,0,0,3,5,2,0,0,10,13,7,0,1,almost dead
S2-7-82,82,17,7,Scripps,2,Kanzi,Dec,0,0,0,0,0,0,1,5,0,0,0,3,5,0,0,0,8,10,2,0,1,almost dead
S2-7-83,83,17,7,Scripps,2,Kanzi,Dec,0,0,0,0,0,0,1,3,0,0,0,2,3,0,0,0,6,6,5,0,1,almost dead
S2-7-84,84,17,7,Scripps,2,Kanzi,Dec,0,0,0,0,0,0,2,5,0,0,0,1,6,1,0,0,4,12,6,0,1,almost dead
S3-3-85,85,17,3,Scripps,3,Grenadier,April,0,0,0,0,0,0,5,8,1,0,0,4,9,4,0,1,14,0,0,0,2,dead
S3-3-86,86,17,3,Scripps,3,Grenadier,April,0,0,0,0,0,0,0,8,1,0,0,2,3,0,0,0,12,0,0,0,2,dead
S3-3-87,87,17,3,Scripps,3,Grenadier,April,0,0,0,0,0,0,0,1,0,0,0,2,8,1,0,0,12,17,12,0,2,dead
S3-3-88,88,17,3,Scripps,3,Grenadier,April,0,0,0,0,0,0,1,6,2,0,0,5,7,0,0,0,12,0,0,0,2,dead
S3-3-89,89,17,3,Scripps,3,Grenadier,April,0,0,0,0,0,0,3,5,1,0,0,2,11,0,0,0,8,0,0,0,2,dead
S3-3-90,90,17,3,Scripps,3,Grenadier,April,0,0,0,0,0,0,2,3,2,0,0,6,7,2,0,1,15,13,14,0,2,dead
S3-3-91,91,17,3,Scripps,3,Grenadier,Dec,0,0,0,0,0,0,2,0,1,0,0,4,5,1,0,0,10,22,11,0,2,dead
S3-3-92,92,17,3,Scripps,3,Grenadier,Dec,0,1,0,0,0,0,2,2,0,0,0,5,4,0,0,0,4,9,0,0,2,dead
S3-3-93,93,17,3,Scripps,3,Grenadier,Dec,0,0,0,0,0,0,2,4,2,0,0,4,12,1,0,0,6,0,0,0,2,dead
S3-3-94,94,17,3,Scripps,3,Grenadier,Dec,0,0,0,0,0,0,0,8,0,0,0,3,11,2,0,0,5,14,15,0,2,dead
S3-3-95,95,17,3,Scripps,3,Grenadier,Dec,0,2,0,0,0,0,5,2,8,0,0,6,8,3,1,1,NA,0,0,0,2,dead
S3-3-96,96,17,3,Scripps,3,Grenadier,Dec,0,0,0,0,0,0,3,6,0,0,0,5,8,0,0,0,5,4,0,0,2,dead
S3-4-97,97,17,4,Scripps,3,Gala,April,0,0,0,0,0,0,0,8,1,0,1,7,8,0,0,0,7,16,4,0,2,dead
S3-4-98,98,17,4,Scripps,3,Gala,April,0,0,0,0,0,0,2,8,2,0,0,5,8,0,0,0,7,13,0,0,2,dead
S3-4-99,99,17,4,Scripps,3,Gala,April,0,1,0,0,0,0,4,4,2,0,1,7,5,1,0,1,9,30,0,0,2,dead
S3-4-100,100,17,4,Scripps,3,Gala,April,0,0,0,0,0,0,3,3,1,0,0,6,2,0,0,0,10,7,0,0,2,dead
S3-4-101,101,17,4,Scripps,3,Gala,April,0,1,0,0,0,0,2,2,1,0,0,3,0,0,0,1,8,12,0,0,2,dead
S3-4-102,102,17,4,Scripps,3,Gala,April,0,0,0,0,0,1,3,8,2,0,0,6,7,2,0,0,7,22,0,0,2,dead
S3-4-103,103,17,4,Scripps,3,Gala,Dec,0,0,0,0,0,0,1,2,4,0,0,4,4,0,0,0,5,20,2,0,2,dead
S3-4-104,104,17,4,Scripps,3,Gala,Dec,0,1,0,0,0,0,1,0,5,0,0,3,2,0,0,0,10,11,0,0,2,dead
S3-4-105,105,17,4,Scripps,3,Gala,Dec,0,1,0,0,0,0,3,6,2,0,0,5,7,1,0,0,6,0,0,0,2,dead
S3-4-106,106,17,4,Scripps,3,Gala,Dec,0,0,0,0,0,0,1,4,5,1,0,0,3,6,1,0,4,12,15,0,2,dead
S3-4-107,107,17,4,Scripps,3,Gala,Dec,0,0,0,0,0,0,2,5,0,0,0,5,8,0,0,0,8,8,5,0,2,dead
S3-4-108,108,17,4,Scripps,3,Gala,Dec,0,0,0,0,0,0,2,7,2,0,0,6,17,1,0,0,11,18,0,0,2,dead
S3-5-109,109,17,5,Scripps,3,Braeburn,April,0,0,0,0,0,0,3,8,2,0,0,4,12,5,0,0,9,16,18,0,2,dead
S3-5-110,110,17,5,Scripps,3,Braeburn,April,0,0,0,0,0,0,1,6,0,0,0,4,8,2,0,0,7,11,18,0,2,dead
S3-5-111,111,17,5,Scripps,3,Braeburn,April,0,2,0,0,0,0,1,0,0,1,1,5,4,2,0,0,1,2,0,0,2,dead
S3-5-112,112,17,5,Scripps,3,Braeburn,April,0,0,0,0,0,0,1,2,0,0,0,1,3,0,0,0,5,13,9,0,2,dead
S3-5-113,113,17,5,Scripps,3,Braeburn,April,0,1,0,0,0,0,4,5,0,0,1,7,7,2,0,0,5,6,0,0,2,dead
S3-5-114,114,17,5,Scripps,3,Braeburn,April,0,0,0,0,0,0,3,7,0,0,1,6,10,1,0,0,6,20,1,0,2,dead
S3-5-115,115,17,5,Scripps,3,Braeburn,Dec,0,0,0,0,0,0,4,4,1,0,0,10,12,1,0,0,8,4,0,0,2,dead
S3-5-116,116,17,5,Scripps,3,Braeburn,Dec,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,dead
S3-5-117,117,17,5,Scripps,3,Braeburn,Dec,0,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,3,0,0,0,2,dead
S3-5-118,118,17,5,Scripps,3,Braeburn,Dec,0,0,0,0,0,0,1,2,0,0,0,3,2,0,0,0,4,3,0,0,2,dead
S3-5-119,119,17,5,Scripps,3,Braeburn,Dec,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,7,0,0,2,dead
S3-5-120,120,17,5,Scripps,3,Braeburn,Dec,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,2,dead
S3-7 (GD)-121,121,17,7 (GD),Scripps,3,Golden Delicious,April,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,6,5,0,0,2,dead
S3-7-122,122,17,7,Scripps,3,Kanzi,April,0,1,0,0,0,0,3,0,0,0,0,4,1,0,0,0,10,3,0,0,2,dead
S3-7-123,123,17,7,Scripps,3,Kanzi,April,0,0,0,0,0,0,4,0,1,1,0,1,0,0,0,0,11,0,0,0,2,dead
S3-7-124,124,17,7,Scripps,3,Kanzi,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,3,0,2,dead
S3-7-125,125,17,7,Scripps,3,Kanzi,April,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,9,12,1,0,2,dead
