Well,Target,Content,Replicate,Sample,Dilution,Cq,PlateID,Concentration,Efficiency,TCN,CqAdjusted,AdjustedTCN,mg,TCN_mg,AdjustedTCN_mg
B23,16S,Unkn,105,A1-4,2500,20.2680664559884,plate 5,0.0004,1.948961568192016,5.8723987087284066e7,19.512181933643436,8.463152589130026e7,145.0,2.0249650719753128e7,2.918328479010354e7
B24,16S,Unkn,105,A1-4,2500,20.2065195631564,plate 5,0.0004,1.948961568192016,6.125393473577492e7,19.452930392654256,8.817970921076497e7,145.0,2.112204646061204e7,3.040679627957413e7
C01,ITS,Unkn,3,S1-5,500,22.7513577645022,plate 5,0.002,1.8401197954785051,5.3043591610511236e7,20.016637546326333,1.0398115629154219e8,157.3,1.686064577575055e7,3.3051861503986705e7
C02,ITS,Unkn,3,S1-5,500,23.1097420606955,plate 5,0.002,1.8401197954785051,4.2180480790840745e7,20.331943939617254,8.356760589458403e7,157.3,1.3407654415397566e7,2.6563129654985383e7
C03,ITS,Unkn,3,S1-5,500,23.0425559758791,plate 5,0.002,1.8401197954785051,4.403203334753119e7,20.27283364291114,8.70626601657135e7,157.3,1.3996196232527396e7,2.767408142584663e7
C04,ITS,Unkn,19,S1-5,2500,25.5112672021726,plate 5,0.0004,1.8401197954785051,4.541411735062439e7,22.444805018631147,9.659917185951287e7,157.3,1.4435510918825297e7,3.070539474237535e7
C05,ITS,Unkn,19,S1-5,2500,25.7418606590394,plate 5,0.0004,1.8401197954785051,3.918828984878969e7,22.647681070884115,8.392698584093715e7,157.3,1.2456544770753238e7,2.667736358580329e7
C06,ITS,Unkn,19,S1-5,2500,25.5679940979,plate 5,0.0004,1.8401197954785051,4.379637070780096e7,22.49471332400162,9.331458013100494e7,157.3,1.3921287573999032e7,2.9661341427528586e7
C07,ITS,Unkn,35,A1-5,500,21.6977081605961,plate 5,0.002,1.882561789170184,1.0404609062558505e8,19.803437866512716,1.2054081993085898e8,142.9,3.6405210155907996e7,4.2176633985604964e7
C08,ITS,Unkn,35,A1-5,500,21.7502660655683,plate 5,0.002,1.882561789170184,1.0060758368066226e8,19.851407320143824,1.1659875060568285e8,142.9,3.520209366013375e7,4.079732351493452e7
C09,ITS,Unkn,35,A1-5,500,21.6752459100926,plate 5,0.002,1.882561789170184,1.0555125791075389e8,19.782936632977094,1.2226597839142372e8,142.9,3.6931860710550696e7,4.2780258359490454e7
C10,ITS,Unkn,48,A1-5,2500,24.1632230526403,plate 5,0.0004,1.882561789170184,1.0753145159284437e8,22.05370644843735,1.2667934353064427e8,142.9,3.762472064130314e7,4.432447289385734e7
C11,ITS,Unkn,48,A1-5,2500,24.3954283047515,plate 5,0.0004,1.882561789170184,9.269436961929241e7,22.265639535951774,1.0937236111867005e8,142.9,3.243329937693926e7,3.826884573781317e7
C12,ITS,Unkn,48,A1-5,2500,24.1966554668964,plate 5,0.0004,1.882561789170184,1.0525712569196412e8,22.0842201199066,1.240281522613358e8,142.9,3.682894530859486e7,4.339683424119517e7
C13,16S,Unkn,61,S1-5,500,16.8093777443459,plate 5,0.002,1.8958023296504134,1.2568093300106986e8,15.511837436096936,2.70885559216198e8,157.3,3.994943833473294e7,8.610475499561284e7
C14,16S,Unkn,61,S1-5,500,16.8665088474044,plate 5,0.002,1.8958023296504134,1.2085516869528067e8,15.564558506244014,2.611651536589571e8,157.3,3.841550181032443e7,8.30149884484924e7
C15,16S,Unkn,61,S1-5,500,16.8272849716384,plate 5,0.002,1.8958023296504134,1.2414796174695393e8,15.528362378478336,2.6780047949554673e8,157.3,3.946216203018243e7,8.512411935649927e7
C16,16S,Unkn,77,S1-5,2500,19.3005987855444,plate 5,0.0004,1.8958023296504134,1.1396380731097974e8,17.810757502989574,2.7524026048044646e8,157.3,3.6224986430699214e7,8.748895755894673e7
C17,16S,Unkn,77,S1-5,2500,19.3434674820213,plate 5,0.0004,1.8958023296504134,1.1066435620216882e8,17.850317102456053,2.67795536512347e8,157.3,3.517620985447197e7,8.512254816031373e7
C18,16S,Unkn,77,S1-5,2500,19.4075662572588,plate 5,0.0004,1.8958023296504134,1.0590824648242807e8,17.909468000035915,2.570378853875491e8,157.3,3.36644140122149e7,8.170307863558458e7
C19,16S,Unkn,93,A1-5,500,18.520331799571,plate 5,0.002,1.9658766284688183,3.8907295599155195e7,18.06052355922436,4.62972165047326e7,142.9,1.3613469418878654e7,1.6199166026848355e7
C20,16S,Unkn,93,A1-5,500,18.5174177784199,plate 5,0.002,1.9658766284688183,3.8985073446205035e7,18.05768188509989,4.63884979272754e7,142.9,1.3640683501121426e7,1.623110494306347e7
C21,16S,Unkn,93,A1-5,500,18.5160519554952,plate 5,0.002,1.9658766284688183,3.9021581986835495e7,18.056349971753182,4.643134411935919e7,142.9,1.3653457658094995e7,1.6246096612791877e7
C22,16S,Unkn,106,A1-5,2500,20.924782123824,plate 5,0.0004,1.9658766284688183,3.7441610978069045e7,20.40527808080166,4.557046308553756e7,142.9,1.3100633652228497e7,1.594487861635324e7
C23,16S,Unkn,106,A1-5,2500,20.9048663357825,plate 5,0.0004,1.9658766284688183,3.795614920700476e7,20.38585674629121,4.61880732756272e7,142.9,1.3280668022045054e7,1.6160977353263542e7
C24,16S,Unkn,106,A1-5,2500,20.8672813322124,plate 5,0.0004,1.9658766284688183,3.894652606128474e7,20.349204873646734,4.7376520256690964e7,142.9,1.3627195962660862e7,1.65768090471277e7
D01,ITS,Unkn,4,S1-6,500,22.9655708878027,plate 5,0.002,1.825009442003766,4.6253764750525475e7,19.931909183335485,1.1027077358757971e8,164.1,1.4093164153115623e7,3.359865130639236e7
D02,ITS,Unkn,4,S1-6,500,23.2317841926991,plate 5,0.002,1.825009442003766,3.901405394782469e7,20.16295675635309,9.395246335139593e7,164.1,1.1887280300982537e7,2.862658846782326e7
D03,ITS,Unkn,4,S1-6,500,23.3509628175037,plate 5,0.002,1.825009442003766,3.615145783391024e7,20.266392352960086,8.745224327046831e7,164.1,1.1015069419229202e7,2.664602171556012e7
D04,ITS,Unkn,20,S1-6,2500,25.8656912079939,plate 5,0.0004,1.825009442003766,3.620505672323385e7,22.448935001034524,9.632303423178358e7,164.1,1.1031400585994469e7,2.934888306879451e7
D05,ITS,Unkn,20,S1-6,2500,25.9331953882125,plate 5,0.0004,1.825009442003766,3.467557595997597e7,22.507522144205748,9.24897631304359e7,164.1,1.0565379634361966e7,2.818091503060204e7
D06,ITS,Unkn,20,S1-6,2500,25.7754167358637,plate 5,0.0004,1.825009442003766,3.8356411479114965e7,22.370585432070474,1.0169877578458495e8,164.1,1.1686901730382377e7,3.098682991608317e7
D07,ITS,Unkn,36,A1-6,500,19.2366876261904,plate 5,0.002,1.9437061204098907,5.019240095026964e8,18.44433051071454,3.092190365507048e8,161.3,1.555871077193727e8,9.585215020170636e7
D08,ITS,Unkn,36,A1-6,500,19.3774684364972,plate 5,0.002,1.9437061204098907,4.5871600639130783e8,18.57931257443166,2.815999495241806e8,161.3,1.421934303754829e8,8.729074690768151e7
D09,ITS,Unkn,36,A1-6,500,19.3153014446103,plate 5,0.002,1.9437061204098907,4.773174753477979e8,18.51970623432258,2.934782149959914e8,161.3,1.479595397854302e8,9.097278828146043e7
D10,ITS,Unkn,49,A1-6,2500,21.7381470988818,plate 5,0.0004,1.9437061204098907,5.0695112942645663e8,20.842755134019345,2.932503053907955e8,161.3,1.5714542139691773e8,9.090214054271404e7
D11,ITS,Unkn,49,A1-6,2500,21.7352433362782,plate 5,0.0004,1.9437061204098907,5.078932654848323e8,20.839970977088264,2.938167752017561e8,161.3,1.5743746605233485e8,9.107773564840548e7
D12,ITS,Unkn,49,A1-6,2500,21.7210971732648,plate 5,0.0004,1.9437061204098907,5.125081403670121e8,20.826407493023453,2.96592116623632e8,161.3,1.5886799143428767e8,9.193803987093365e7
D13,16S,Unkn,62,S1-6,500,16.9197944296303,plate 5,0.002,1.8984456657449862,1.1652138016048369e8,15.64774244185957,2.4653260817176607e8,164.1,3.550316275456541e7,7.51165777488623e7
D14,16S,Unkn,62,S1-6,500,17.0351989164475,plate 5,0.002,1.8984456657449862,1.0766072597925876e8,15.754470670376822,2.2895280685729218e8,164.1,3.280338999977415e7,6.976014834164904e7
D15,16S,Unkn,62,S1-6,500,17.0553600742045,plate 5,0.002,1.8984456657449862,1.0618340676324382e8,15.773116086266674,2.260128556968985e8,164.1,3.2353262267898787e7,6.886436797589839e7
D16,16S,Unkn,78,S1-6,2500,19.5362370646836,plate 5,0.0004,1.8984456657449862,9.696900770297177e7,18.067477541921836,2.3037297352453327e8,164.1,2.954570618615837e7,7.019286213422708e7
D17,16S,Unkn,78,S1-6,2500,19.5093859288393,plate 5,0.0004,1.8984456657449862,9.876993463639112e7,18.04264510913369,2.3437259850744286e8,164.1,3.0094434685067374e7,7.141151691268826e7
D18,16S,Unkn,78,S1-6,2500,19.4967842406274,plate 5,0.0004,1.8984456657449862,9.962663438098235e7,18.030990832109666,2.36273558415838e8,164.1,3.0355464467087857e7,7.199072468489884e7
D19,16S,Unkn,94,A1-6,500,17.9378794671362,plate 5,0.002,1.918985199145552,5.7994758984884776e7,16.86776987248526,1.0583017594852804e8,161.3,1.7977296647515427e7,3.2805386220870435e7
D20,16S,Unkn,94,A1-6,500,17.8969314123037,plate 5,0.002,1.918985199145552,5.964530824119987e7,16.82926463183483,1.0869279348638326e8,161.3,1.8488936218598843e7,3.369274441611384e7
D21,16S,Unkn,94,A1-6,500,17.9253749557949,plate 5,0.002,1.918985199145552,5.849389180929679e7,16.85601133547093,1.0669625853766237e8,161.3,1.8132018539769616e7,3.307385571533241e7
D22,16S,Unkn,107,A1-6,2500,20.3915132082388,plate 5,0.0004,1.918985199145552,5.396020185765535e7,19.17502861910071,1.0691174842389187e8,161.3,1.6726658976334576e7,3.3140653572192144e7
D23,16S,Unkn,107,A1-6,2500,20.4023751063254,plate 5,0.0004,1.918985199145552,5.356001548020174e7,19.18524253527954,1.0615751331944346e8,161.3,1.6602608642343998e7,3.2906854717744406e7
D24,16S,Unkn,107,A1-6,2500,20.3739987068339,plate 5,0.0004,1.918985199145552,5.461179852288001e7,19.158558970072775,1.0813923435987371e8,161.3,1.6928641823583387e7,3.35211513824779e7
E01,ITS,Unkn,5,S1-8,500,23.8793247849368,plate 5,0.002,1.8020502637495408,2.578710155000143e7,20.288811651742833,8.610375128613974e7,132.9,9.701693585403096e6,3.239418784279147e7
E02,ITS,Unkn,5,S1-8,500,24.0262624072368,plate 5,0.002,1.8020502637495408,2.3474629193242565e7,20.41365562326418,7.896602783387192e7,132.9,8.831688936509617e6,2.9708814083473254e7
E03,ITS,Unkn,5,S1-8,500,24.0302134301771,plate 5,0.002,1.8020502637495408,2.341539902043524e7,20.41701256744034,7.8782498832955e7,132.9,8.80940519956179e6,2.963976630284236e7
E04,ITS,Unkn,21,S1-8,2500,26.6941658441495,plate 5,0.0004,1.8020502637495408,2.131602735776955e7,22.680411104168886,8.20443926361152e7,132.9,8.019573874254908e6,3.0866964874384943e7
E05,ITS,Unkn,21,S1-8,2500,26.6156680106662,plate 5,0.0004,1.8020502637495408,2.2413242826381948e7,22.613716263633986,8.592628822512655e7,132.9,8.432371266509384e6,3.2327422206593882e7
E06,ITS,Unkn,21,S1-8,2500,26.8244866301296,plate 5,0.0004,1.8020502637495408,1.9611774256763898e7,22.791136759306557,7.598312671364945e7,132.9,7.378395130460457e6,2.8586578899040423e7
E07,ITS,Unkn,37,A2-2,500,21.8262936541702,plate 5,0.002,1.8557002964325051,9.583370198486538e7,19.468262252569374,1.520659764063614e8,131.4,3.646640105969002e7,5.786376575584528e7
E08,ITS,Unkn,37,A2-2,500,21.7862759761389,plate 5,0.002,1.8557002964325051,9.831753003251272e7,19.43256793529332,1.558752327773896e8,131.4,3.741154110826207e7,5.931325448150288e7
E09,ITS,Unkn,37,A2-2,500,21.7897235437021,plate 5,0.002,1.8557002964325051,9.810103480407026e7,19.43564304050895,1.5554333848129517e8,131.4,3.732916088434941e7,5.918696289242586e7
E10,ITS,Unkn,50,A2-2,2500,24.4454915052707,plate 5,0.0004,1.8557002964325051,8.977410270316099e7,21.804491731771314,1.5056599871953568e8,131.4,3.4160617466956235e7,5.7292997990690894e7
E11,ITS,Unkn,50,A2-2,2500,24.3123117716292,plate 5,0.0004,1.8557002964325051,9.775396251307288e7,21.68570024008053,1.6348831261426798e8,131.4,3.719709380253915e7,6.221016461730136e7
E12,ITS,Unkn,50,A2-2,2500,24.453982668279,plate 5,0.0004,1.8557002964325051,8.92880056474441e7,21.81206554118184,1.4977763383926934e8,131.4,3.39756490287078e7,5.699301135436428e7
E13,16S,Unkn,63,S1-8,500,17.5690088151127,plate 5,0.002,1.959070439729108,7.467534710341541e7,17.044912485480683,9.360181673972154e7,132.9,2.8094562491879385e7,3.52151304513625e7
E14,16S,Unkn,63,S1-8,500,17.5669143805185,plate 5,0.002,1.959070439729108,7.478261116121309e7,17.042880529395944,9.373374259930108e7,132.9,2.81349176678755e7,3.52647639576001e7
E15,16S,Unkn,63,S1-8,500,17.6081647455576,plate 5,0.002,1.959070439729108,7.269810794585247e7,17.082900366000544,9.116933492028378e7,132.9,2.735068019031319e7,3.429997551553189e7
E16,16S,Unkn,79,S1-8,2500,19.8675650277318,plate 5,0.0004,1.959070439729108,7.727133857941706e7,19.274901092086044,9.976100644586928e7,132.9,2.907123347607865e7,3.753235757933381e7
E17,16S,Unkn,79,S1-8,2500,20.0596082087847,plate 5,0.0004,1.959070439729108,6.774228274301827e7,19.461215485170317,8.767476307634751e7,132.9,2.5486186133565936e7,3.2985238177707866e7
E18,16S,Unkn,79,S1-8,2500,19.996882663185,plate 5,0.0004,1.959070439729108,7.071785698544014e7,19.400361088283045,9.145208257053e7,132.9,2.6605664780075293e7,3.4406351606670424e7
E19,16S,Unkn,95,A2-2,500,18.5685650524388,plate 5,0.002,1.9613101415975949,3.764221591317659e7,18.045259933860294,4.678963853015522e7,131.4,1.4323522036977392e7,1.7804276457441103e7
E20,16S,Unkn,95,A2-2,500,18.5718618972299,plate 5,0.002,1.9613101415975949,3.755726235103092e7,18.04846386593846,4.668584356170405e7,131.4,1.4291195719570367e7,1.7764780655138526e7
E21,16S,Unkn,95,A2-2,500,18.6147468183203,plate 5,0.002,1.9613101415975949,3.64695085485256e7,18.090140190745135,4.535648457932581e7,131.4,1.3877286357886454e7,1.725893629350297e7
E22,16S,Unkn,108,A2-2,2500,20.9556619362842,plate 5,0.0004,1.9613101415975949,3.665756724727611e7,20.365082905352676,4.685796195059107e7,131.4,1.3948845984503847e7,1.7830274714836784e7
E23,16S,Unkn,108,A2-2,2500,21.0401462769093,plate 5,0.0004,1.9613101415975949,3.459538875787313e7,20.447186281817974,4.426574891943066e7,131.4,1.31641509733155e7,1.684389228288838e7
E24,16S,Unkn,108,A2-2,2500,20.9271547196555,plate 5,0.0004,1.9613101415975949,3.7380780154042125e7,20.33737908803545,4.7766462059881195e7,131.4,1.4224041154506136e7,1.817597490863059e7
F01,ITS,Unkn,6,S2-2,500,23.0373924976805,plate 5,0.002,1.8635149704090486,4.417765012044302e7,20.68818685503647,6.5282707389094986e7,123.1,1.7943805897824135e7,2.6516128102800567e7
F02,ITS,Unkn,6,S2-2,500,23.1738091754319,plate 5,0.002,1.8635149704090486,4.0487450638751805e7,20.81069263427118,5.9968093621273085e7,123.1,1.644494339510634e7,2.4357471007828224e7
F03,ITS,Unkn,6,S2-2,500,23.0632922956468,plate 5,0.002,1.8635149704090486,4.34520605792615e7,20.711445557595297,6.423867728247521e7,123.1,1.7649090405873884e7,2.6092070382808782e7
F04,ITS,Unkn,22,S2-2,2500,25.6745214624113,plate 5,0.0004,1.8635149704090486,4.091250254421237e7,23.056398309031216,6.3221599272619106e7,123.1,1.6617588360768633e7,2.5678959899520356e7
F05,ITS,Unkn,22,S2-2,2500,25.7438510904062,plate 5,0.0004,1.8635149704090486,3.9138446138521425e7,23.118658145889626,6.055128991214679e7,123.1,1.5897013053826738e7,2.459435008616848e7
F06,ITS,Unkn,22,S2-2,2500,25.6128913902457,plate 5,0.0004,1.8635149704090486,4.255693929367582e7,23.001052876644298,6.5694061535938464e7,123.1,1.728551555388945e7,2.6683209397213027e7
F07,ITS,Unkn,38,A2-4,500,21.931581907679,plate 5,0.002,1.8839978646980748,8.959427956460693e7,20.04102098590734,1.0223850630424522e8,155.5,2.8808450020773936e7,3.2874117782715507e7
F08,ITS,Unkn,38,A2-4,500,22.0172340512385,plate 5,0.002,1.8839978646980748,8.481938920197372e7,20.119289685985144,9.68396629942256e7,155.5,2.727311549902692e7,3.113815530360952e7
F09,ITS,Unkn,38,A2-4,500,21.9700409669336,plate 5,0.002,1.8839978646980748,8.741790758834316e7,20.07616477156148,9.977808448674585e7,155.5,2.8108651957666613e7,3.2082985365513135e7
F10,ITS,Unkn,51,A2-4,2500,24.4880145310651,plate 5,0.0004,1.8839978646980748,8.736604115114108e7,22.377082291015498,1.0124182743175301e8,155.5,2.8091974646669157e7,3.2553642261013832e7
F11,ITS,Unkn,51,A2-4,2500,24.4745954208133,plate 5,0.0004,1.8839978646980748,8.811890093496706e7,22.36481994389888,1.0210601102506357e8,155.5,2.833405174757783e7,3.2831514799055815e7
F12,ITS,Unkn,51,A2-4,2500,24.5791454629129,plate 5,0.0004,1.8839978646980748,8.24206595980155e7,22.460357493201784,9.556341078283247e7,155.5,2.6501819806435853e7,3.072778481763102e7
F13,16S,Unkn,64,S2-2,500,17.0075725551865,plate 5,0.002,1.9144153673022395,1.09718497708349e8,15.934460763399624,2.020987164278568e8,123.1,4.456478379705484e7,8.208721219652998e7
F14,16S,Unkn,64,S2-2,500,16.9682237976695,plate 5,0.002,1.9144153673022395,1.1271751000894225e8,15.89759475969988,2.0732960876193947e8,123.1,4.5782904146605305e7,8.421186383506884e7
F15,16S,Unkn,64,S2-2,500,17.0116454246436,plate 5,0.002,1.9144153673022395,1.09412672826804e8,15.938276650607985,2.0156487739656425e8,123.1,4.444056572981479e7,8.187038074596436e7
F16,16S,Unkn,80,S2-2,2500,19.4807888354822,plate 5,0.0004,1.9144153673022395,1.0072475921336915e8,18.251626699331794,2.027669216683441e8,123.1,4.091176247496717e7,8.235861968657357e7
F17,16S,Unkn,80,S2-2,2500,19.4826829649273,plate 5,0.0004,1.9144153673022395,1.005940932454682e8,18.25340131656337,2.025176573101548e8,123.1,4.085868937671333e7,8.225737502443331e7
F18,16S,Unkn,80,S2-2,2500,19.4588674225868,plate 5,0.0004,1.9144153673022395,1.0224940721756087e8,18.23108844247435,2.0567416332578698e8,123.1,4.1531034613144144e7,8.353946520137571e7
F19,16S,Unkn,96,A2-4,500,18.4732656022275,plate 5,0.002,2.0050575104457473,4.018274044084761e7,18.4732656022275,3.4778203599029645e7,155.5,1.2920495318600519e7,1.1182702121874485e7
F20,16S,Unkn,96,A2-4,500,18.5198460258042,plate 5,0.002,2.0050575104457473,3.892025055212625e7,18.5198460258042,3.3673250481789924e7,155.5,1.2514550016760852e7,1.0827411730479077e7
F21,16S,Unkn,96,A2-4,500,18.4921581153491,plate 5,0.002,2.0050575104457473,3.966582532230234e7,18.4921581153491,3.43257418856577e7,155.5,1.2754284669550592e7,1.1037216040404405e7
F22,16S,Unkn,109,A2-4,2500,20.8152636595241,plate 5,0.0004,2.0050575104457473,4.0359981765231885e7,20.8152636595241,3.429773850956962e7,155.5,1.29774860981453e7,1.1028211739411455e7
F23,16S,Unkn,109,A2-4,2500,20.8646017258115,plate 5,0.0004,2.0050575104457473,3.90181135304846e7,20.8646017258115,3.3144635476538923e7,155.5,1.2546017212374471e7,1.065743905998036e7
F24,16S,Unkn,109,A2-4,2500,20.7459001298118,plate 5,0.0004,2.0050575104457473,4.232489763105193e7,20.7459001298118,3.598702851098975e7,155.5,1.360929184278197e7,1.1571391804176768e7
G01,ITS,Unkn,7,S2-4,500,23.4527503646393,plate 5,0.002,1.8193754227595824,3.387349115338569e7,20.250119455493326,8.84442461222532e7,174.4,9.711436683883512e6,2.535672193871938e7
G02,ITS,Unkn,7,S2-4,500,23.5522259841474,plate 5,0.002,1.8193754227595824,3.1786017140005738e7,20.33601100964492,8.333235403751168e7,174.4,9.112963629588801e6,2.3891156547451742e7
G03,ITS,Unkn,7,S2-4,500,23.5002555458706,plate 5,0.002,1.8193754227595824,3.2860035268727545e7,20.291137484497682,8.596505143640034e7,174.4,9.420881671080144e6,2.464594364575698e7
G04,ITS,Unkn,23,S2-4,2500,26.0839583669107,plate 5,0.0004,1.8193754227595824,3.148890892360267e7,22.522018295920237,9.156508243153813e7,174.4,9.027783521675078e6,2.625145711913364e7
G05,ITS,Unkn,23,S2-4,2500,26.1846690953082,plate 5,0.0004,1.8193754227595824,2.9525059645650476e7,22.608976296529583,8.620906287418365e7,174.4,8.46475333877594e6,2.471590105337834e7
G06,ITS,Unkn,23,S2-4,2500,26.3040531347123,plate 5,0.0004,1.8193754227595824,2.735511067169301e7,22.712057641848354,8.026428609313186e7,174.4,7.8426349402789585e6,2.301154991202175e7
G07,ITS,Unkn,39,A5-6,500,23.520414106511,plate 5,0.002,1.9766375511877867,3.2439197441110663e7,23.12170436327754,1.2084714428114183e7,128.7,1.2602640808512302e7,4.69491625023861e6
G08,ITS,Unkn,39,A5-6,500,23.5758450508068,plate 5,0.002,1.9766375511877867,3.130957879282648e7,23.176195661805743,1.1636781418863727e7,128.7,1.2163783524796613e7,4.52089410212266e6
G09,ITS,Unkn,39,A5-6,500,23.6455991993996,plate 5,0.002,1.9766375511877867,2.994379715580468e7,23.24476736273631,1.1096620610882789e7,128.7,1.1633176828206947e7,4.311041418369382e6
G10,ITS,Unkn,52,A5-6,2500,25.7448903077014,plate 5,0.0004,1.9766375511877867,3.911244760559431e7,25.308472030468955,1.3271613791651143e7,128.7,1.519520108997448e7,5.1560271140835835e6
G11,ITS,Unkn,52,A5-6,2500,26.0347895176177,plate 5,0.0004,1.9766375511877867,3.2494625683078147e7,25.593456971485654,1.0892679353065208e7,128.7,1.2624174702050563e7,4.2318101604759935e6
G12,ITS,Unkn,52,A5-6,2500,26.0480805210494,plate 5,0.0004,1.9766375511877867,3.221964108066154e7,25.606522670526815,1.0794475680087866e7,128.7,1.2517343077180086e7,4.1936579953721315e6
G13,16S,Unkn,65,S2-4,500,17.785242856961,plate 5,0.002,1.9594789127881886,6.439002819554092e7,17.26004547584017,8.063485233825968e7,174.4,1.8460443863400493e7,2.31177902345928e7
G14,16S,Unkn,65,S2-4,500,17.6813248574073,plate 5,0.002,1.9594789127881886,6.914299069134685e7,17.159196169902625,8.647318615775663e7,174.4,1.98231051293999e7,2.4791624471833896e7
G15,16S,Unkn,65,S2-4,500,17.6556740747295,plate 5,0.002,1.9594789127881886,7.03692154845846e7,17.13430285362517,8.797820481619233e7,174.4,2.0174660402690537e7,2.522310917895422e7
G16,16S,Unkn,81,S2-4,2500,20.1756847283591,plate 5,0.0004,1.9594789127881886,6.2562124940314256e7,19.5798977117367,8.07509593882501e7,174.4,1.7936389031053398e7,2.3151077806264363e7
G17,16S,Unkn,81,S2-4,2500,20.0611398465272,plate 5,0.0004,1.9594789127881886,6.767121272627452e7,19.468735334852454,8.721895935894294e7,174.4,1.9401150437578704e7,2.5005435596027218e7
G18,16S,Unkn,81,S2-4,2500,20.0631599012358,plate 5,0.0004,1.9594789127881886,6.757759352062595e7,19.470695737440963,8.71005225786987e7,174.4,1.9374310068986796e7,2.4971480097103983e7
G19,16S,Unkn,97,A5-6,500,18.7781094665204,plate 5,0.002,1.9031147019715793,3.260675711187223e7,17.432892957741256,7.153037770282826e7,128.7,1.2667737805700168e7,2.778957952712831e7
G20,16S,Unkn,97,A5-6,500,18.7745980321398,plate 5,0.002,1.9031147019715793,3.268531924671883e7,17.429633073683476,7.169218901779258e7,128.7,1.2698259225609493e7,2.7852443285855707e7
G21,16S,Unkn,97,A5-6,500,18.7389694525236,plate 5,0.002,1.9031147019715793,3.3493228559940603e7,17.396556835854906,7.335484113482751e7,128.7,1.3012132307669232e7,2.8498384279264767e7
G22,16S,Unkn,110,A5-6,2500,21.29535587496,plate 5,0.0004,1.9031147019715793,2.9044180301523346e7,19.769810167901586,7.079104852597132e7,128.7,1.1283675330817152e7,2.7502349854689717e7
G23,16S,Unkn,110,A5-6,2500,21.3186063964252,plate 5,0.0004,1.9031147019715793,2.8585051236423478e7,19.79139508051684,6.973979056327827e7,128.7,1.1105303510654032e7,2.7093935727769338e7
G24,16S,Unkn,110,A5-6,2500,21.1810166351673,plate 5,0.0004,1.9031147019715793,3.141162371131696e7,19.66366190352335,7.619599708595844e7,128.7,1.2203428015274655e7,2.9602174470069323e7
H01,ITS,Unkn,8,S2-5,500,22.630775897919,plate 5,0.002,1.8055253915873142,5.729514994865825e7,19.290896784441774,1.7195879018135947e8,165.2,1.7341147078891724e7,5.2045638674745604e7
H02,ITS,Unkn,8,S2-5,500,22.7156716472473,plate 5,0.002,1.8055253915873142,5.426786876487509e7,19.363263509520813,1.6354596211460048e8,165.2,1.6424899747238224e7,4.949938320659821e7
H03,ITS,Unkn,8,S2-5,500,22.7265061831894,plate 5,0.002,1.8055253915873142,5.389321268560061e7,19.372499070665917,1.6250234972548094e8,165.2,1.631150505012125e7,4.918351989270005e7
H04,ITS,Unkn,24,S2-5,2500,25.3394397295797,plate 5,0.0004,1.8055253915873142,5.068815054702027e7,21.599812512122234,1.7351678561708686e8,165.2,1.5341449923432287e7,5.2517186930111036e7
H05,ITS,Unkn,24,S2-5,2500,25.4629151086571,plate 5,0.0004,1.8055253915873142,4.684011955495446e7,21.705065235402525,1.6130850529266936e8,165.2,1.4176791632855467e7,4.882218683192172e7
H06,ITS,Unkn,24,S2-5,2500,25.4423860735211,plate 5,0.0004,1.8055253915873142,4.74590234749766e7,21.687565901765925,1.632770297453598e8,165.2,1.436411122123989e7,4.941798721106532e7
H07,ITS,Unkn,40,W1-3,500,22.5220882660002,plate 5,0.002,1.9445756627940614,6.1418588701973505e7,21.60893854506205,3.448452750564656e7,130.6,2.351400792571727e7,1.320234590568398e7
H08,ITS,Unkn,40,W1-3,500,22.5823323033,plate 5,0.002,1.9445756627940614,5.909767383375128e7,21.666740010198968,3.3130218872081503e7,130.6,2.2625449400364198e7,1.2683851023002107e7
H09,ITS,Unkn,40,W1-3,500,22.569715791303,plate 5,0.002,1.9445756627940614,5.9576354425618365e7,21.65463503000458,3.34093685327672e7,130.6,2.280871149525971e7,1.279072302173323e7
H10,ITS,Unkn,53,W1-3,2500,25.0062066063414,plate 5,0.0004,1.9445756627940614,6.2725408251237325e7,23.99233922803201,3.304602194267606e7,130.6,2.4014321688835114e7,1.26516163639648e7
H11,ITS,Unkn,53,W1-3,2500,25.0099097666633,plate 5,0.0004,1.9445756627940614,6.257705908161213e7,23.99589224509123,3.296473753075568e7,130.6,2.3957526447784122e7,1.2620496757563429e7
H12,ITS,Unkn,53,W1-3,2500,24.9181641253553,plate 5,0.0004,1.9445756627940614,6.635786757288018e7,23.907866396804565,3.5038704698986545e7,130.6,2.5405002899265e7,1.3414511753057636e7
H13,16S,Unkn,66,S2-5,500,16.5439172094433,plate 5,0.002,1.9797972080425212,1.507577044866421e8,16.301592856457923,1.5669162439849246e8,165.2,4.562884518360838e7,4.742482578646866e7
H14,16S,Unkn,66,S2-5,500,16.4798881897343,plate 5,0.002,1.9797972080425212,1.5752037561628175e8,16.23850169146476,1.636960183366134e8,165.2,4.767565847950416e7,4.954479973868444e7
H15,16S,Unkn,66,S2-5,500,16.4833717839353,plate 5,0.002,1.9797972080425212,1.571447593189005e8,16.24193426028283,1.6330700339773434e8,165.2,4.7561973159473516e7,4.942705913975011e7
